SA2_CODE21,SA2_NAME21,CHG_FLAG21,CHG_LBL21,SA3_CODE21,SA3_NAME21,SA4_CODE21,SA4_NAME21,GCC_CODE21,GCC_NAME21,STE_CODE21,STE_NAME21,AUS_CODE21,AUS_NAME21,AREASQKM21,LOCI_URI21,TrafficCount
"101021611",Queanbeyan Surrounds,"1",New,"10102",Queanbeyan,"101",Capital Region,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,3047.705699999999979,http://linked.data.gov.au/dataset/asgsed3/SA2/101021611,74216
"101031013",Bombala,"0",No change,"10103",Snowy Mountains,"101",Capital Region,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,3990.143999999999778,http://linked.data.gov.au/dataset/asgsed3/SA2/101031013,8366
"101031014",Cooma,"0",No change,"10103",Snowy Mountains,"101",Capital Region,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,103.637100000000004,http://linked.data.gov.au/dataset/asgsed3/SA2/101031014,30990
"101031015",Cooma Surrounds,"3",Name change,"10103",Snowy Mountains,"101",Capital Region,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,6251.015800000000127,http://linked.data.gov.au/dataset/asgsed3/SA2/101031015,72170
"101031016",Jindabyne - Berridale,"0",No change,"10103",Snowy Mountains,"101",Capital Region,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,3939.788799999999810,http://linked.data.gov.au/dataset/asgsed3/SA2/101031016,14738
"101041017",Batemans Bay,"0",No change,"10104",South Coast,"101",Capital Region,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,63.707299999999996,http://linked.data.gov.au/dataset/asgsed3/SA2/101041017,80218
"101041020",Bega-Eden Hinterland,"0",No change,"10104",South Coast,"101",Capital Region,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,4709.826500000000124,http://linked.data.gov.au/dataset/asgsed3/SA2/101041020,41396
"101041023",Eden,"0",No change,"10104",South Coast,"101",Capital Region,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,94.813800000000001,http://linked.data.gov.au/dataset/asgsed3/SA2/101041023,38330
"101041024",Eurobodalla Hinterland,"0",No change,"10104",South Coast,"101",Capital Region,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,1460.011799999999994,http://linked.data.gov.au/dataset/asgsed3/SA2/101041024,98518
"101041025",Merimbula - Tura Beach,"0",No change,"10104",South Coast,"101",Capital Region,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,97.339500000000001,http://linked.data.gov.au/dataset/asgsed3/SA2/101041025,15162
"101051540",Goulburn Surrounds,"3",Name change,"10105",Goulburn - Mulwaree,"101",Capital Region,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,9035.122199999999793,http://linked.data.gov.au/dataset/asgsed3/SA2/101051540,214894
"101061541",Yass,"0",No change,"10106",Young - Yass,"101",Capital Region,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,99.734099999999998,http://linked.data.gov.au/dataset/asgsed3/SA2/101061541,130576
"102011030",Calga - Kulnura,"0",No change,"10201",Gosford,"102",Central Coast,1GSYD,Greater Sydney,"1",New South Wales,AUS,Australia,767.951199999999972,http://linked.data.gov.au/dataset/asgsed3/SA2/102011030,4840202
"102011032",Gosford - Springfield,"0",No change,"10201",Gosford,"102",Central Coast,1GSYD,Greater Sydney,"1",New South Wales,AUS,Australia,16.912299999999998,http://linked.data.gov.au/dataset/asgsed3/SA2/102011032,430570
"102011043",Wyoming,"0",No change,"10201",Gosford,"102",Central Coast,1GSYD,Greater Sydney,"1",New South Wales,AUS,Australia,8.381000000000000,http://linked.data.gov.au/dataset/asgsed3/SA2/102011043,234966
"102021045",Blue Haven - San Remo,"0",No change,"10202",Wyong,"102",Central Coast,1GSYD,Greater Sydney,"1",New South Wales,AUS,Australia,20.979500000000002,http://linked.data.gov.au/dataset/asgsed3/SA2/102021045,312476
"102021053",The Entrance,"0",No change,"10202",Wyong,"102",Central Coast,1GSYD,Greater Sydney,"1",New South Wales,AUS,Australia,13.857600000000000,http://linked.data.gov.au/dataset/asgsed3/SA2/102021053,283232
"102021057",Wyong,"0",No change,"10202",Wyong,"102",Central Coast,1GSYD,Greater Sydney,"1",New South Wales,AUS,Australia,15.033400000000000,http://linked.data.gov.au/dataset/asgsed3/SA2/102021057,627344
"103011059",Bathurst - East,"0",No change,"10301",Bathurst,"103",Central West,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,94.034199999999998,http://linked.data.gov.au/dataset/asgsed3/SA2/103011059,443406
"103011612",Bathurst - South,"1",New,"10301",Bathurst,"103",Central West,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,37.479399999999998,http://linked.data.gov.au/dataset/asgsed3/SA2/103011612,330546
"103011613",Bathurst - West,"1",New,"10301",Bathurst,"103",Central West,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,82.025199999999998,http://linked.data.gov.au/dataset/asgsed3/SA2/103011613,110660
"103021063",Cowra,"0",No change,"10302",Lachlan Valley,"103",Central West,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,242.200999999999993,http://linked.data.gov.au/dataset/asgsed3/SA2/103021063,175530
"103021064",Cowra Surrounds,"3",Name change,"10302",Lachlan Valley,"103",Central West,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,3037.155600000000049,http://linked.data.gov.au/dataset/asgsed3/SA2/103021064,50264
"103021065",Forbes,"0",No change,"10302",Lachlan Valley,"103",Central West,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,4598.043800000000374,http://linked.data.gov.au/dataset/asgsed3/SA2/103021065,239990
"103021067",Parkes (NSW),"0",No change,"10302",Lachlan Valley,"103",Central West,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,234.755500000000012,http://linked.data.gov.au/dataset/asgsed3/SA2/103021067,288360
"103021068",Parkes Surrounds,"3",Name change,"10302",Lachlan Valley,"103",Central West,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,5418.164899999999761,http://linked.data.gov.au/dataset/asgsed3/SA2/103021068,47194
"103031070",Lithgow,"0",No change,"10303",Lithgow - Mudgee,"103",Central West,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,119.984399999999994,http://linked.data.gov.au/dataset/asgsed3/SA2/103031070,76228
"103031071",Lithgow Surrounds,"3",Name change,"10303",Lithgow - Mudgee,"103",Central West,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,2514.069800000000214,http://linked.data.gov.au/dataset/asgsed3/SA2/103031071,128346
"103031072",Mudgee,"0",No change,"10303",Lithgow - Mudgee,"103",Central West,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,65.894900000000007,http://linked.data.gov.au/dataset/asgsed3/SA2/103031072,112200
"103031073",Mudgee Surrounds - East,"3",Name change,"10303",Lithgow - Mudgee,"103",Central West,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,2852.084299999999985,http://linked.data.gov.au/dataset/asgsed3/SA2/103031073,64226
"103031074",Mudgee Surrounds - West,"3",Name change,"10303",Lithgow - Mudgee,"103",Central West,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,8043.863299999999981,http://linked.data.gov.au/dataset/asgsed3/SA2/103031074,153906
"103041076",Blayney,"0",No change,"10304",Orange,"103",Central West,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,1642.674800000000005,http://linked.data.gov.au/dataset/asgsed3/SA2/103041076,149837
"103041077",Orange,"0",No change,"10304",Orange,"103",Central West,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,45.249899999999997,http://linked.data.gov.au/dataset/asgsed3/SA2/103041077,354382
"103041078",Orange - North,"0",No change,"10304",Orange,"103",Central West,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,99.511899999999997,http://linked.data.gov.au/dataset/asgsed3/SA2/103041078,24368
"103041079",Orange Surrounds,"3",Name change,"10304",Orange,"103",Central West,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,4480.095599999999649,http://linked.data.gov.au/dataset/asgsed3/SA2/103041079,179092
"104011080",Grafton,"0",No change,"10401",Clarence Valley,"104",Coffs Harbour - Grafton,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,106.253699999999995,http://linked.data.gov.au/dataset/asgsed3/SA2/104011080,224082
"105011092",Bourke - Brewarrina,"0",No change,"10501",Bourke - Cobar - Coonamble,"105",Far West and Orana,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,56841.522199999999430,http://linked.data.gov.au/dataset/asgsed3/SA2/105011092,8392
"105011093",Cobar,"0",No change,"10501",Bourke - Cobar - Coonamble,"105",Far West and Orana,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,45551.398000000001048,http://linked.data.gov.au/dataset/asgsed3/SA2/105011093,13240
"105011094",Coonamble,"0",No change,"10501",Bourke - Cobar - Coonamble,"105",Far West and Orana,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,12142.353199999999561,http://linked.data.gov.au/dataset/asgsed3/SA2/105011094,87926
"105011095",Nyngan - Warren,"0",No change,"10501",Bourke - Cobar - Coonamble,"105",Far West and Orana,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,21216.002300000003743,http://linked.data.gov.au/dataset/asgsed3/SA2/105011095,22868
"105011096",Walgett - Lightning Ridge,"0",No change,"10501",Bourke - Cobar - Coonamble,"105",Far West and Orana,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,27011.132799999999406,http://linked.data.gov.au/dataset/asgsed3/SA2/105011096,146006
"105021098",Far West,"0",No change,"10502",Broken Hill and Far West,"105",Far West and Orana,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,146684.731700000003912,http://linked.data.gov.au/dataset/asgsed3/SA2/105021098,6972
"105031099",Coonabarabran,"0",No change,"10503",Dubbo,"105",Far West and Orana,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,10474.133099999999104,http://linked.data.gov.au/dataset/asgsed3/SA2/105031099,269970
"105031100",Dubbo - East,"0",No change,"10503",Dubbo,"105",Far West and Orana,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,87.691199999999995,http://linked.data.gov.au/dataset/asgsed3/SA2/105031100,151532
"105031101",Dubbo - South,"0",No change,"10503",Dubbo,"105",Far West and Orana,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,25.433599999999998,http://linked.data.gov.au/dataset/asgsed3/SA2/105031101,391848
"105031102",Dubbo - West,"0",No change,"10503",Dubbo,"105",Far West and Orana,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,69.436000000000007,http://linked.data.gov.au/dataset/asgsed3/SA2/105031102,188077
"105031103",Dubbo Surrounds,"3",Name change,"10503",Dubbo,"105",Far West and Orana,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,4128.568199999999706,http://linked.data.gov.au/dataset/asgsed3/SA2/105031103,28788
"105031104",Gilgandra,"0",No change,"10503",Dubbo,"105",Far West and Orana,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,5393.438100000000304,http://linked.data.gov.au/dataset/asgsed3/SA2/105031104,201200
"105031106",Wellington,"0",No change,"10503",Dubbo,"105",Far West and Orana,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,3603.436900000000151,http://linked.data.gov.au/dataset/asgsed3/SA2/105031106,129828
"106011111",Kurri Kurri - Abermain,"0",No change,"10601",Lower Hunter,"106",Hunter Valley exc Newcastle,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,90.614500000000007,http://linked.data.gov.au/dataset/asgsed3/SA2/106011111,129414
"106011112",Singleton,"0",No change,"10601",Lower Hunter,"106",Hunter Valley exc Newcastle,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,127.231700000000004,http://linked.data.gov.au/dataset/asgsed3/SA2/106011112,132994
"106021614",East Maitland - Metford,"1",New,"10602",Maitland,"106",Hunter Valley exc Newcastle,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,21.676200000000001,http://linked.data.gov.au/dataset/asgsed3/SA2/106021614,111796
"106021618",Thornton - Millers Forest,"1",New,"10602",Maitland,"106",Hunter Valley exc Newcastle,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,63.096400000000003,http://linked.data.gov.au/dataset/asgsed3/SA2/106021618,82746
"106031122",Raymond Terrace,"0",No change,"10603",Port Stephens,"106",Hunter Valley exc Newcastle,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,109.486400000000003,http://linked.data.gov.au/dataset/asgsed3/SA2/106031122,380492
"106031125",Williamtown - Medowie - Karuah,"0",No change,"10603",Port Stephens,"106",Hunter Valley exc Newcastle,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,365.182000000000016,http://linked.data.gov.au/dataset/asgsed3/SA2/106031125,194852
"106041126",Muswellbrook,"0",No change,"10604",Upper Hunter,"106",Hunter Valley exc Newcastle,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,262.396400000000028,http://linked.data.gov.au/dataset/asgsed3/SA2/106041126,92076
"106041127",Muswellbrook Surrounds,"3",Name change,"10604",Upper Hunter,"106",Hunter Valley exc Newcastle,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,3142.487700000000132,http://linked.data.gov.au/dataset/asgsed3/SA2/106041127,49080
"107011133",Port Kembla Industrial,"0",No change,"10701",Dapto - Port Kembla,"107",Illawarra,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,12.939000000000000,http://linked.data.gov.au/dataset/asgsed3/SA2/107011133,468640
"107011134",Unanderra - Mount Kembla,"0",No change,"10701",Dapto - Port Kembla,"107",Illawarra,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,25.148299999999999,http://linked.data.gov.au/dataset/asgsed3/SA2/107011134,486812
"107011545",Berkeley - Lake Heights - Cringila,"0",No change,"10701",Dapto - Port Kembla,"107",Illawarra,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,12.530700000000000,http://linked.data.gov.au/dataset/asgsed3/SA2/107011545,748406
"107011546",Port Kembla - Warrawong,"0",No change,"10701",Dapto - Port Kembla,"107",Illawarra,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,6.970800000000000,http://linked.data.gov.au/dataset/asgsed3/SA2/107011546,404184
"107021135",Illawarra Catchment Reserve,"0",No change,"10702",Illawarra Catchment Reserve,"107",Illawarra,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,744.342300000000023,http://linked.data.gov.au/dataset/asgsed3/SA2/107021135,631632
"107031136",Albion Park - Macquarie Pass,"0",No change,"10703",Kiama - Shellharbour,"107",Illawarra,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,75.125399999999999,http://linked.data.gov.au/dataset/asgsed3/SA2/107031136,146696
"107031137",Albion Park Rail,"0",No change,"10703",Kiama - Shellharbour,"107",Illawarra,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,7.168200000000000,http://linked.data.gov.au/dataset/asgsed3/SA2/107031137,266002
