SA2_CODE21,SA2_NAME21,CHG_FLAG21,CHG_LBL21,SA3_CODE21,SA3_NAME21,SA4_CODE21,SA4_NAME21,GCC_CODE21,GCC_NAME21,STE_CODE21,STE_NAME21,AUS_CODE21,AUS_NAME21,AREASQKM21,LOCI_URI21,TrafficCount
"101021611",Queanbeyan Surrounds,"1",New,"10102",Queanbeyan,"101",Capital Region,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,3047.705699999999979,http://linked.data.gov.au/dataset/asgsed3/SA2/101021611,77976
"101031013",Bombala,"0",No change,"10103",Snowy Mountains,"101",Capital Region,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,3990.143999999999778,http://linked.data.gov.au/dataset/asgsed3/SA2/101031013,10754
"101031014",Cooma,"0",No change,"10103",Snowy Mountains,"101",Capital Region,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,103.637100000000004,http://linked.data.gov.au/dataset/asgsed3/SA2/101031014,152244
"101031015",Cooma Surrounds,"3",Name change,"10103",Snowy Mountains,"101",Capital Region,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,6251.015800000000127,http://linked.data.gov.au/dataset/asgsed3/SA2/101031015,175736
"101041017",Batemans Bay,"0",No change,"10104",South Coast,"101",Capital Region,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,63.707299999999996,http://linked.data.gov.au/dataset/asgsed3/SA2/101041017,82896
"101041020",Bega-Eden Hinterland,"0",No change,"10104",South Coast,"101",Capital Region,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,4709.826500000000124,http://linked.data.gov.au/dataset/asgsed3/SA2/101041020,48732
"101041024",Eurobodalla Hinterland,"0",No change,"10104",South Coast,"101",Capital Region,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,1460.011799999999994,http://linked.data.gov.au/dataset/asgsed3/SA2/101041024,47154
"101041025",Merimbula - Tura Beach,"0",No change,"10104",South Coast,"101",Capital Region,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,97.339500000000001,http://linked.data.gov.au/dataset/asgsed3/SA2/101041025,17662
"101051540",Goulburn Surrounds,"3",Name change,"10105",Goulburn - Mulwaree,"101",Capital Region,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,9035.122199999999793,http://linked.data.gov.au/dataset/asgsed3/SA2/101051540,1203207
"101061541",Yass,"0",No change,"10106",Young - Yass,"101",Capital Region,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,99.734099999999998,http://linked.data.gov.au/dataset/asgsed3/SA2/101061541,36703
"101061542",Yass Surrounds,"3",Name change,"10106",Young - Yass,"101",Capital Region,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,5680.569599999999809,http://linked.data.gov.au/dataset/asgsed3/SA2/101061542,680360
"102011030",Calga - Kulnura,"0",No change,"10201",Gosford,"102",Central Coast,1GSYD,Greater Sydney,"1",New South Wales,AUS,Australia,767.951199999999972,http://linked.data.gov.au/dataset/asgsed3/SA2/102011030,4654660
"102011032",Gosford - Springfield,"0",No change,"10201",Gosford,"102",Central Coast,1GSYD,Greater Sydney,"1",New South Wales,AUS,Australia,16.912299999999998,http://linked.data.gov.au/dataset/asgsed3/SA2/102011032,97223
"102021045",Blue Haven - San Remo,"0",No change,"10202",Wyong,"102",Central Coast,1GSYD,Greater Sydney,"1",New South Wales,AUS,Australia,20.979500000000002,http://linked.data.gov.au/dataset/asgsed3/SA2/102021045,34014
"102021053",The Entrance,"0",No change,"10202",Wyong,"102",Central Coast,1GSYD,Greater Sydney,"1",New South Wales,AUS,Australia,13.857600000000000,http://linked.data.gov.au/dataset/asgsed3/SA2/102021053,48624
"103011059",Bathurst - East,"0",No change,"10301",Bathurst,"103",Central West,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,94.034199999999998,http://linked.data.gov.au/dataset/asgsed3/SA2/103011059,188112
"103021065",Forbes,"0",No change,"10302",Lachlan Valley,"103",Central West,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,4598.043800000000374,http://linked.data.gov.au/dataset/asgsed3/SA2/103021065,101984
"103021066",Grenfell,"0",No change,"10302",Lachlan Valley,"103",Central West,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,3294.076599999999871,http://linked.data.gov.au/dataset/asgsed3/SA2/103021066,77812
"103021069",West Wyalong,"0",No change,"10302",Lachlan Valley,"103",Central West,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,8317.472999999999956,http://linked.data.gov.au/dataset/asgsed3/SA2/103021069,88300
"103031071",Lithgow Surrounds,"3",Name change,"10303",Lithgow - Mudgee,"103",Central West,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,2514.069800000000214,http://linked.data.gov.au/dataset/asgsed3/SA2/103031071,1318552
"103041079",Orange Surrounds,"3",Name change,"10304",Orange,"103",Central West,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,4480.095599999999649,http://linked.data.gov.au/dataset/asgsed3/SA2/103041079,50780
"104011080",Grafton,"0",No change,"10401",Clarence Valley,"104",Coffs Harbour - Grafton,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,106.253699999999995,http://linked.data.gov.au/dataset/asgsed3/SA2/104011080,227146
"104011082",Maclean - Yamba - Iluka,"0",No change,"10401",Clarence Valley,"104",Coffs Harbour - Grafton,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,711.049300000000017,http://linked.data.gov.au/dataset/asgsed3/SA2/104011082,570008
"105011095",Nyngan - Warren,"0",No change,"10501",Bourke - Cobar - Coonamble,"105",Far West and Orana,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,21216.002300000003743,http://linked.data.gov.au/dataset/asgsed3/SA2/105011095,48952
"105021097",Broken Hill,"0",No change,"10502",Broken Hill and Far West,"105",Far West and Orana,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,170.115299999999991,http://linked.data.gov.au/dataset/asgsed3/SA2/105021097,20196
"105031099",Coonabarabran,"0",No change,"10503",Dubbo,"105",Far West and Orana,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,10474.133099999999104,http://linked.data.gov.au/dataset/asgsed3/SA2/105031099,147700
"105031103",Dubbo Surrounds,"3",Name change,"10503",Dubbo,"105",Far West and Orana,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,4128.568199999999706,http://linked.data.gov.au/dataset/asgsed3/SA2/105031103,111508
"105031104",Gilgandra,"0",No change,"10503",Dubbo,"105",Far West and Orana,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,5393.438100000000304,http://linked.data.gov.au/dataset/asgsed3/SA2/105031104,159624
"105031105",Narromine,"0",No change,"10503",Dubbo,"105",Far West and Orana,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,5956.253499999999804,http://linked.data.gov.au/dataset/asgsed3/SA2/105031105,213592
"105031106",Wellington,"0",No change,"10503",Dubbo,"105",Far West and Orana,1RNSW,Rest of NSW,"1",New South Wales,AUS,Australia,3603.436900000000151,http://linked.data.gov.au/dataset/asgsed3/SA2/105031106,48232
